listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
747033353880283165,49,49,6,2022-12-13,2023-09-11,4.96,4.96,4.96,4.96,4.98,4.84,5.35,4.92
747249533023667302,4,4,0,2023-03-14,2023-07-27,5.0,5.0,5.0,5.0,5.0,5.0,0.65,5.0
747251062192004530,17,17,1,2022-11-02,2023-09-10,5.0,5.0,5.0,5.0,5.0,4.94,1.61,4.94
747652624623077534,2,2,0,2023-04-05,2023-06-16,5.0,5.0,5.0,5.0,5.0,4.5,0.37,5.0
747771774761237057,27,27,0,2022-11-08,2023-08-08,4.93,4.81,4.89,4.89,5.0,4.96,2.61,4.78
747777617175012635,38,38,2,2022-11-03,2023-08-28,5.0,5.0,5.0,5.0,5.0,5.0,3.62,4.84
747980875628466701,5,5,0,2022-12-05,2023-04-30,4.2,4.8,4.8,4.2,4.2,4.0,0.53,4.2
748352772117878013,38,38,3,2023-01-09,2023-08-27,4.68,4.79,4.74,4.79,4.89,4.37,4.6,4.79
748374684995969142,41,41,3,2022-11-14,2023-09-04,4.8,4.8,4.88,4.95,4.95,4.66,4.05,4.71
748626422101911866,20,20,3,2022-11-11,2023-09-10,4.6,4.6,4.7,4.8,4.8,4.8,1.95,4.6
749429489908823759,55,55,3,2022-12-27,2023-09-04,4.8,4.84,4.85,4.95,4.98,4.53,6.32,4.67
749852497295759112,0,0,0,,,,,,,,,,
750026907406072383,0,0,0,,,,,,,,,,
750038258712750561,0,0,0,,,,,,,,,,
750046332026537618,2,2,0,2023-05-29,2023-07-22,5.0,5.0,5.0,5.0,4.5,5.0,0.56,5.0
750084125942477819,5,5,0,2023-01-02,2023-04-23,5.0,5.0,5.0,5.0,5.0,4.6,0.59,4.8
750558275730077602,0,0,0,,,,,,,,,,
750706925779093070,0,0,0,,,,,,,,,,
750825883804964722,12,12,2,2022-11-06,2023-08-21,4.33,4.33,4.67,4.5,4.5,4.58,1.15,4.25
751350564938953005,0,0,0,,,,,,,,,,
751350890109153677,0,0,0,,,,,,,,,,
751351517801485304,0,0,0,,,,,,,,,,
751351637449204518,0,0,0,,,,,,,,,,
751496788680423261,0,0,0,,,,,,,,,,
752186036619069756,0,0,0,,,,,,,,,,
769411644620063226,4,4,0,2023-03-04,2023-04-15,5.0,4.75,5.0,5.0,5.0,5.0,0.62,5.0
752392363395508383,7,7,1,2023-01-03,2023-08-30,4.86,4.86,5.0,5.0,5.0,4.57,0.83,4.71
752700541678638171,69,69,3,2022-11-10,2023-09-10,4.74,4.75,4.74,4.84,4.99,4.49,6.72,4.68
753410222595068064,22,22,2,2022-11-26,2023-08-27,4.59,4.68,4.45,4.73,4.91,3.95,2.26,4.64
753761226190841019,18,18,1,2023-02-04,2023-08-18,4.89,4.89,5.0,4.94,5.0,5.0,2.43,4.89
754687771694047851,4,4,0,2023-06-24,2023-08-12,5.0,5.0,5.0,5.0,5.0,5.0,1.46,5.0
754804625812875854,0,0,0,,,,,,,,,,
754805080259965551,0,0,0,,,,,,,,,,
754836280551177016,0,0,0,,,,,,,,,,
755053687728363868,0,0,0,,,,,,,,,,
755107958211775962,4,4,1,2023-07-16,2023-09-03,5.0,5.0,4.75,5.0,5.0,4.75,2.0,5.0
755169036223222195,0,0,0,,,,,,,,,,
755210107765629620,26,26,2,2022-12-18,2023-09-10,4.77,4.58,4.85,4.65,4.69,3.88,2.89,4.38
755638859516677322,1,1,0,2023-07-29,2023-07-29,5.0,5.0,5.0,5.0,5.0,5.0,0.64,5.0
755760300830921064,38,38,7,2022-11-13,2023-09-10,4.95,4.95,4.95,4.97,4.97,4.82,3.74,4.92
755826392706898865,0,0,0,,,,,,,,,,
755930577126332978,17,17,1,2022-12-11,2023-09-10,4.24,4.35,4.24,4.88,4.53,4.59,1.84,4.35
756021934785037858,1,1,0,2023-06-02,2023-06-02,5.0,5.0,5.0,5.0,5.0,5.0,0.29,5.0
757126830536619351,37,37,2,2022-12-26,2023-08-22,4.97,4.97,4.95,4.95,5.0,4.89,4.24,4.95
757415994316941690,0,0,0,,,,,,,,,,
758031518583313157,0,0,0,,,,,,,,,,
758058626093155553,0,0,0,,,,,,,,,,
758510491755220857,22,22,0,2022-11-20,2023-05-28,4.59,4.82,4.86,4.82,4.86,4.55,2.21,4.45
758766303978865963,39,39,4,2023-01-13,2023-09-08,4.9,4.97,4.9,5.0,4.9,4.85,4.8,4.72
759432663981043529,0,0,0,,,,,,,,,,
759668977513184842,16,16,0,2023-01-15,2023-05-26,4.88,4.94,4.94,4.94,5.0,4.88,1.98,4.88
760109908996193449,33,33,1,2022-11-28,2023-08-26,4.73,4.85,4.82,4.97,4.97,4.82,3.41,4.73
760139811040969744,38,38,3,2022-11-25,2023-09-01,4.84,4.97,4.82,5.0,4.95,4.97,3.89,4.74
760275904698656180,10,10,1,2022-12-09,2023-09-04,4.6,4.7,4.6,5.0,5.0,4.4,1.08,4.3
760699700711568850,0,0,0,,,,,,,,,,
760776810562349044,0,0,0,,,,,,,,,,
760844477092225408,27,27,0,2022-11-25,2023-07-28,4.89,4.89,4.96,4.93,4.96,4.41,2.76,4.85
760959765993268082,0,0,0,,,,,,,,,,
761114697758184600,14,14,1,2022-11-27,2023-09-03,4.79,4.79,4.71,4.79,5.0,5.0,1.44,4.57
761451509103747346,23,23,2,2022-12-11,2023-08-30,4.87,4.91,4.78,4.96,4.91,4.48,2.49,4.96
761463736626590659,23,23,2,2022-11-20,2023-08-22,4.74,4.74,4.87,5.0,4.96,4.83,2.32,4.65
761757050205418701,38,38,2,2022-12-01,2023-09-04,4.66,4.74,4.55,4.95,4.95,4.11,3.97,4.58
762148186220263254,0,0,0,,,,,,,,,,
762234463980899559,19,19,2,2023-03-15,2023-08-23,4.95,4.95,5.0,4.95,5.0,4.53,3.11,4.89
762515219632116728,46,46,1,2022-12-11,2023-08-20,4.76,4.85,4.85,4.59,4.83,5.0,4.98,4.8
762533848038047117,35,35,3,2022-12-05,2023-09-04,4.46,4.51,4.54,4.69,4.69,4.69,3.71,4.69
762548307248475756,51,51,3,2022-11-27,2023-08-26,4.59,4.71,4.25,4.73,4.8,4.8,5.26,4.65
762561796517183495,4,4,0,2023-01-11,2023-06-01,4.75,4.75,4.5,5.0,5.0,4.75,0.49,5.0
762951675539832716,1,1,0,2023-04-28,2023-04-28,5.0,5.0,5.0,5.0,5.0,5.0,0.22,5.0
763336897902727686,0,0,0,,,,,,,,,,
763985611501573900,27,27,1,2022-12-27,2023-08-20,4.85,4.89,4.85,4.93,5.0,4.44,3.1,4.7
764726564599411423,1,1,0,2023-06-30,2023-06-30,5.0,5.0,5.0,5.0,5.0,5.0,0.39,5.0
765036733754850856,24,24,0,2022-12-11,2023-08-06,4.67,4.83,4.71,5.0,4.88,4.46,2.6,4.75
765140540246353688,31,31,3,2023-02-26,2023-09-08,5.0,4.94,4.87,5.0,5.0,4.97,4.65,4.97
765356769605878920,0,0,0,,,,,,,,,,
765377909547512330,1,1,0,2023-04-18,2023-04-18,5.0,5.0,5.0,4.0,5.0,4.0,0.2,5.0
765782459497685404,0,0,0,,,,,,,,,,
765783457793784230,0,0,0,,,,,,,,,,
765821710220659828,0,0,0,,,,,,,,,,
765822069810738423,0,0,0,,,,,,,,,,
765824223810031098,0,0,0,,,,,,,,,,
765824616297591235,0,0,0,,,,,,,,,,
765926351860435299,32,32,2,2022-12-09,2023-08-30,4.81,4.91,4.78,4.97,4.88,4.72,3.44,4.69
765993321554754705,15,15,3,2022-12-28,2023-09-04,4.6,5.0,4.93,4.93,4.93,5.0,1.73,4.53
766784529072711670,7,7,2,2023-02-20,2023-09-03,3.86,4.29,4.29,5.0,4.71,4.0,1.02,3.86
768419590801323312,47,47,6,2023-01-13,2023-09-03,4.47,4.66,4.7,4.89,4.87,4.74,5.78,4.4
769657043209898715,22,22,3,2023-04-15,2023-09-10,4.95,5.0,5.0,5.0,5.0,4.91,4.34,5.0
769675726403840438,31,31,0,2022-12-06,2023-07-30,4.84,4.74,4.87,4.77,4.97,4.39,3.3,4.81
770229948413120699,5,5,0,2023-02-05,2023-04-24,4.6,4.4,4.6,4.6,4.6,4.4,0.68,4.0
770242566796997167,2,2,0,2022-12-22,2023-01-02,4.5,5.0,4.0,5.0,5.0,5.0,0.23,4.5
770592879241889947,0,0,0,,,,,,,,,,
770842810808450651,0,0,0,,,,,,,,,,
770895650077849639,25,25,0,2022-12-13,2023-07-20,3.92,4.12,4.32,4.0,3.92,4.12,2.73,4.2
770942855493737226,0,0,0,,,,,,,,,,
771013011093576288,7,7,0,2022-12-17,2023-05-14,4.71,4.86,4.71,4.86,4.71,4.57,0.77,4.43
771046407238558568,0,0,0,,,,,,,,,,
771048114425167389,0,0,0,,,,,,,,,,
771058372239751259,55,55,6,2023-02-13,2023-09-10,4.96,4.91,4.93,4.96,5.0,4.75,7.75,4.91
771059772883718057,0,0,0,,,,,,,,,,
771068095574896569,0,0,0,,,,,,,,,,
771091139772617626,26,26,6,2023-05-16,2023-09-12,4.96,4.96,5.0,5.0,4.92,4.42,6.45,4.92
771315483639360476,7,7,0,2023-01-13,2023-05-12,5.0,5.0,5.0,5.0,5.0,5.0,0.86,5.0
771712588112224652,31,31,3,2023-01-31,2023-09-05,4.77,4.87,4.87,4.84,4.87,4.87,4.12,4.77
772445815279069026,1,1,0,2023-07-30,2023-07-30,5.0,5.0,5.0,5.0,5.0,5.0,0.65,5.0
772457426893522858,5,5,0,2023-02-28,2023-04-15,5.0,5.0,5.0,5.0,5.0,5.0,0.76,5.0
772502475682719205,15,15,1,2022-12-25,2023-09-08,4.53,4.6,4.27,4.73,4.27,4.67,1.71,4.27
772512722534827967,0,0,0,,,,,,,,,,
772512815966641443,0,0,0,,,,,,,,,,
773022215846328436,13,13,0,2023-03-16,2023-07-31,4.31,4.31,4.85,4.62,4.77,3.38,2.14,4.0
773236295169446769,1,1,0,2023-08-07,2023-08-07,5.0,5.0,5.0,5.0,5.0,5.0,0.79,5.0
773330550200249052,43,43,1,2022-12-17,2023-08-20,4.93,4.93,4.88,4.95,4.95,4.84,4.76,4.84
773774425670767331,43,43,3,2022-12-11,2023-09-04,4.86,4.93,4.91,4.91,4.95,4.84,4.66,4.86
773846723764625341,22,22,2,2023-01-01,2023-09-04,4.82,4.86,4.82,4.77,4.82,4.5,2.58,4.55
773986570397336334,22,22,1,2023-01-04,2023-09-03,5.0,4.95,4.95,4.95,5.0,4.59,2.61,4.77
774602380943341504,0,0,0,,,,,,,,,,
774845554013405898,1,1,0,2023-04-30,2023-04-30,4.0,3.0,4.0,5.0,4.0,5.0,0.22,3.0
774991748286665501,6,6,0,2023-01-01,2023-03-24,4.0,4.0,3.83,4.33,4.67,3.67,0.7,4.17
775003180253589892,37,37,2,2022-12-11,2023-09-04,4.7,4.73,4.62,4.7,4.76,4.78,4.01,4.7
775176251039478241,0,0,0,,,,,,,,,,
775244446569298310,32,32,1,2023-01-01,2023-08-20,4.66,4.75,4.81,4.78,4.91,4.31,3.75,4.53
775425186364214813,31,31,5,2023-04-23,2023-09-08,4.97,4.94,5.0,5.0,5.0,4.94,6.46,4.94
775624398510351109,5,5,1,2022-12-17,2023-08-31,5.0,5.0,5.0,4.8,5.0,4.4,0.55,4.8
775656767008677507,1,1,0,2023-08-09,2023-08-09,5.0,5.0,5.0,5.0,5.0,5.0,0.83,5.0
775830719226421721,1,1,0,2023-01-29,2023-01-29,5.0,5.0,5.0,5.0,5.0,5.0,0.13,5.0
776582124164510842,0,0,0,,,,,,,,,,
776840834198206120,34,34,3,2023-02-21,2023-09-10,4.88,4.91,4.97,4.94,5.0,4.97,4.98,4.76
776995270017531005,1,1,0,2022-12-28,2022-12-28,5.0,5.0,5.0,5.0,5.0,5.0,0.12,5.0
777573941744811129,6,6,2,2022-12-26,2023-09-07,4.33,4.5,4.5,4.5,4.67,4.5,0.69,4.67
777611574896925185,20,20,1,2023-02-06,2023-08-17,4.95,4.95,4.95,4.9,4.95,4.9,2.73,4.9
778116764230035838,59,59,6,2022-12-19,2023-09-02,4.51,4.69,4.46,4.63,4.63,4.58,6.58,4.46
778267359138927628,1,1,0,2023-06-15,2023-06-15,5.0,5.0,5.0,5.0,5.0,5.0,0.33,5.0
778376452965640873,46,46,5,2023-01-22,2023-09-10,5.0,5.0,5.0,5.0,5.0,4.98,5.87,4.91
778599408634373879,19,19,3,2023-01-01,2023-08-28,4.84,4.89,4.89,4.74,4.95,4.26,2.23,4.74
779144505956709821,28,28,1,2022-12-27,2023-08-19,4.61,4.71,4.82,4.46,4.82,3.96,3.22,4.32
779163297190843389,17,17,0,2022-12-30,2023-08-13,4.18,4.41,4.47,4.47,4.41,4.47,1.98,4.24
779207977346451667,3,3,0,2023-03-17,2023-07-31,5.0,5.0,5.0,5.0,5.0,4.0,0.5,3.67
779215530320354507,0,0,0,,,,,,,,,,
779220707434832761,2,2,1,2023-05-16,2023-08-14,4.5,5.0,5.0,3.5,5.0,4.5,0.5,3.5
779224637800903385,1,1,0,2023-07-22,2023-07-22,5.0,5.0,5.0,5.0,5.0,4.0,0.56,4.0
779581761173134084,1,1,0,2023-05-31,2023-05-31,5.0,5.0,5.0,5.0,5.0,5.0,0.28,5.0
779835149388344208,20,20,1,2023-03-19,2023-08-14,4.65,4.85,4.8,4.8,5.0,4.6,3.35,4.55
780354653578693140,25,25,3,2023-04-04,2023-09-04,5.0,4.96,5.0,5.0,4.92,5.0,4.6,4.88
780386510938952619,0,0,0,,,,,,,,,,
780387410395463297,0,0,0,,,,,,,,,,
780461159945052842,0,0,0,,,,,,,,,,
780472731971855876,0,0,0,,,,,,,,,,
780491536882280253,0,0,0,,,,,,,,,,
780614617183218404,1,1,0,2023-04-16,2023-04-16,2.0,4.0,3.0,4.0,3.0,5.0,0.2,2.0
780624116495718634,0,0,0,,,,,,,,,,
780737323551888295,1,1,0,2023-07-01,2023-07-01,5.0,5.0,5.0,5.0,5.0,4.0,0.4,5.0
781232623873170749,6,6,0,2023-03-19,2023-05-21,5.0,5.0,5.0,4.83,5.0,4.83,1.01,5.0
781397821814599608,0,0,0,,,,,,,,,,
781739980337676865,10,10,0,2023-02-26,2023-07-16,3.7,3.7,4.1,3.2,4.0,3.2,1.5,3.6
781883480153164138,18,18,3,2022-12-26,2023-08-27,5.0,4.94,4.83,4.89,5.0,5.0,2.06,4.72
782440618998111678,12,12,0,2023-03-17,2023-07-19,5.0,5.0,5.0,5.0,5.0,5.0,1.99,4.83
782516192853115930,19,19,0,2022-12-18,2023-06-26,4.47,4.68,4.37,5.0,5.0,4.63,2.11,4.68
782552813361628121,20,20,5,2023-01-04,2023-09-07,5.0,5.0,4.85,4.95,5.0,5.0,2.37,5.0
782558652187088458,24,24,14,2023-05-20,2023-09-12,5.0,4.96,5.0,5.0,5.0,4.88,6.15,5.0
782644020221472380,33,33,0,2022-12-24,2023-06-26,4.52,4.67,4.48,4.61,4.91,4.36,3.75,4.52
782670807358564332,36,36,2,2023-01-12,2023-09-09,4.97,4.89,4.94,4.89,4.97,4.89,4.41,4.83
783276457843231836,48,48,1,2022-12-27,2023-08-29,4.4,4.63,4.75,4.0,4.21,4.83,5.52,4.25
783276466954275202,1,1,0,2022-12-30,2022-12-30,4.0,3.0,5.0,3.0,4.0,5.0,0.12,3.0
783276476189352402,1,1,0,2022-12-24,2022-12-24,1.0,1.0,1.0,1.0,1.0,1.0,0.11,1.0
783276488405545191,16,16,0,2023-01-09,2023-07-22,4.56,4.5,4.88,4.31,4.5,4.81,1.94,4.5
783276497486977208,0,0,0,,,,,,,,,,
783330929822235680,12,12,2,2022-12-25,2023-09-03,4.67,4.67,4.58,4.92,4.67,4.33,1.37,4.42
783418563136064656,0,0,0,,,,,,,,,,
783893913807718037,2,2,0,2023-01-24,2023-05-06,5.0,5.0,5.0,5.0,5.0,5.0,0.26,4.5
783981971435886859,0,0,0,,,,,,,,,,
784540307790209720,7,7,0,2023-02-19,2023-07-22,5.0,5.0,5.0,5.0,5.0,4.86,1.01,4.71
784951683606392861,53,53,5,2023-02-04,2023-09-10,4.94,4.96,4.94,5.0,4.92,4.81,7.16,4.89
785365689895227071,38,38,4,2023-01-20,2023-09-04,5.0,5.0,4.97,5.0,5.0,5.0,4.81,4.92
785376838748660502,1,1,0,2023-05-10,2023-05-10,5.0,4.0,5.0,5.0,5.0,5.0,0.24,3.0
785403198880267826,6,6,0,2023-04-12,2023-08-11,5.0,5.0,5.0,4.5,5.0,4.67,1.16,4.83
785561380153988546,10,10,2,2023-01-16,2023-08-21,4.5,4.6,4.7,4.9,4.8,4.5,1.24,4.4
785575614889368327,13,13,0,2023-02-12,2023-07-24,4.62,4.62,4.46,4.69,4.85,4.31,1.82,4.38
785645751940488305,60,60,4,2023-01-05,2023-09-07,4.87,4.82,4.92,4.9,4.9,4.9,7.14,4.88
785708216151137368,22,22,0,2023-02-21,2023-06-24,4.68,4.91,4.55,4.91,4.77,5.0,3.22,4.59
786264917768309187,34,34,5,2023-03-05,2023-09-04,4.79,4.79,4.94,4.88,4.97,4.18,5.28,4.76
786447544296874159,35,35,4,2023-01-10,2023-09-03,4.89,4.94,4.94,4.94,4.97,4.71,4.25,4.69
786488216215689669,1,1,0,2023-01-02,2023-01-02,5.0,5.0,5.0,5.0,5.0,5.0,0.12,5.0
786861536981405001,0,0,0,,,,,,,,,,
786870584495437791,0,0,0,,,,,,,,,,
786886999228360625,3,3,0,2023-03-11,2023-08-10,5.0,5.0,4.67,5.0,5.0,4.67,0.48,4.67
787192007303933694,1,1,0,2023-04-28,2023-04-28,5.0,5.0,5.0,5.0,5.0,5.0,0.22,4.0
787649568178217387,50,50,6,2023-01-09,2023-09-09,4.88,4.88,5.0,5.0,4.98,4.8,6.05,4.82
787798855740578866,17,17,2,2022-12-23,2023-08-24,4.59,4.59,4.82,4.88,4.65,4.0,1.92,4.53
788462670975387879,32,32,3,2023-01-01,2023-09-04,5.0,4.97,4.97,5.0,5.0,4.78,3.75,4.94
789230406048901012,1,1,1,2023-08-21,2023-08-21,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0
789373245192106837,78,78,7,2023-01-05,2023-09-08,4.94,4.91,4.97,4.94,4.94,4.96,9.29,4.82
790045308929207312,1,1,0,2023-02-24,2023-02-24,5.0,5.0,5.0,5.0,5.0,5.0,0.15,5.0
790079092442549508,1,1,0,2023-03-04,2023-03-04,4.0,4.0,4.0,4.0,4.0,5.0,0.15,4.0
790109452827895532,4,4,3,2023-07-27,2023-09-09,5.0,5.0,5.0,5.0,5.0,5.0,2.45,5.0
790579933994548476,20,20,3,2023-01-15,2023-08-21,4.8,4.8,4.75,4.8,4.75,4.3,2.48,4.7
790598593985293740,21,21,2,2023-02-06,2023-08-25,4.81,4.81,4.81,5.0,4.86,4.71,2.86,4.48
790614204985923474,24,24,0,2023-01-01,2023-07-06,4.79,4.83,4.54,4.96,4.92,4.88,2.81,4.71
791098772297004064,0,0,0,,,,,,,,,,
791264080712134738,5,5,0,2023-02-20,2023-07-24,4.6,4.6,4.4,5.0,4.4,3.6,0.73,4.4
791802582064079677,0,0,0,,,,,,,,,,
792419564770873056,1,1,0,2023-01-06,2023-01-06,5.0,5.0,5.0,5.0,5.0,3.0,0.12,4.0
792762345994835829,6,6,1,2023-04-16,2023-08-16,4.67,4.83,4.5,4.67,4.83,4.83,1.19,4.83
793340556582425474,31,31,2,2023-01-23,2023-09-01,4.97,5.0,4.97,5.0,4.97,4.58,3.97,4.81
794074062514979473,3,3,0,2023-03-30,2023-05-19,5.0,5.0,5.0,5.0,5.0,4.33,0.54,5.0
795211643307560767,26,26,2,2023-01-04,2023-09-04,4.62,4.54,4.81,4.85,4.77,4.73,3.08,4.73
795215883064586701,17,17,1,2023-03-26,2023-08-24,4.82,5.0,5.0,4.94,5.0,4.94,2.97,4.82
795234533823500729,33,33,2,2023-01-03,2023-08-24,4.58,4.45,4.61,4.88,4.88,4.67,3.9,4.55
795524539648504839,2,2,1,2023-03-27,2023-08-27,5.0,4.5,5.0,5.0,5.0,5.0,0.35,4.5
795543867686718442,0,0,0,,,,,,,,,,
795545020147906770,0,0,0,,,,,,,,,,
795545266198304030,0,0,0,,,,,,,,,,
795545811937657644,0,0,0,,,,,,,,,,
795546639832700731,0,0,0,,,,,,,,,,
795659565038971270,5,5,0,2023-03-23,2023-05-28,4.4,4.4,4.8,4.2,4.2,4.8,0.86,4.2
795679765254658376,40,40,3,2023-01-22,2023-08-22,4.73,4.7,4.58,4.95,5.0,4.25,5.11,4.78
795701413990605097,45,45,4,2023-01-11,2023-08-29,4.78,4.76,4.64,4.8,4.76,4.22,5.49,4.67
795844651201026697,0,0,0,,,,,,,,,,
795848799017714259,0,0,0,,,,,,,,,,
796452318670977342,5,5,0,2023-04-21,2023-08-13,5.0,5.0,5.0,4.8,5.0,4.8,1.03,5.0
796677657229849484,0,0,0,,,,,,,,,,
797009389648060282,1,1,0,2023-04-01,2023-04-01,5.0,5.0,5.0,5.0,5.0,5.0,0.18,5.0
797208787667437849,24,24,1,2023-01-10,2023-08-20,4.79,4.75,4.96,4.96,4.96,4.08,2.91,4.54
797251120905343931,1,1,0,2023-01-20,2023-01-20,5.0,5.0,5.0,5.0,5.0,5.0,0.13,5.0
798155964061303611,14,14,1,2023-01-12,2023-08-21,4.86,4.86,4.93,5.0,5.0,4.86,1.71,4.79
798472223430354142,0,0,0,,,,,,,,,,
798472258142630749,0,0,0,,,,,,,,,,
798824323164093558,21,21,0,2023-02-20,2023-08-08,4.33,4.62,4.1,4.71,4.67,4.95,3.06,4.57
799122423426783533,23,23,3,2023-01-22,2023-09-05,4.61,4.7,4.61,4.78,4.91,4.43,2.94,4.57
799833463221817310,15,15,0,2023-02-13,2023-07-02,3.93,4.0,4.07,4.0,3.73,3.47,2.11,3.8
799852922837107153,26,26,2,2023-04-10,2023-08-20,4.62,4.69,4.5,4.81,4.81,4.08,4.97,4.62
799884887120415187,3,3,0,2023-01-16,2023-05-11,4.33,4.0,3.33,4.0,4.0,4.67,0.37,4.0
800077172349334737,23,23,1,2023-02-20,2023-08-19,4.83,4.83,4.91,4.96,4.91,4.83,3.35,4.78
800181822934835120,12,12,0,2023-04-23,2023-08-08,4.92,5.0,5.0,4.92,5.0,4.92,2.5,4.83
800976771451888851,34,34,3,2023-03-15,2023-09-12,4.97,4.97,5.0,5.0,4.97,4.82,5.57,4.88
801216088191487563,0,0,0,,,,,,,,,,
801454983838252585,0,0,0,,,,,,,,,,
801598406710766729,43,43,4,2023-02-26,2023-09-11,4.98,5.0,4.91,4.79,5.0,4.77,6.45,4.93
801768332743596877,14,14,0,2023-01-22,2023-08-08,4.29,4.5,4.36,4.64,5.0,4.93,1.79,4.43
802134437202625242,3,3,1,2023-04-30,2023-08-23,4.0,4.33,3.67,4.0,3.67,4.67,0.66,3.67
802253269377798848,0,0,0,,,,,,,,,,
802399477059003056,2,2,0,2023-07-23,2023-07-29,5.0,5.0,5.0,5.0,5.0,5.0,1.13,5.0
802413556960929968,32,32,3,2023-02-07,2023-08-29,4.94,4.94,5.0,4.97,5.0,4.22,4.38,4.81
802517363318720514,11,11,0,2023-03-07,2023-08-05,5.0,5.0,5.0,5.0,5.0,4.91,1.73,4.82
802827984952720787,10,10,0,2023-03-06,2023-07-16,4.1,3.9,4.6,4.5,4.8,4.8,1.56,4.2
802854722480867441,7,7,0,2023-02-16,2023-06-18,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0
802973588404098858,2,2,1,2023-04-25,2023-09-03,3.0,3.0,3.5,3.0,3.0,2.5,0.42,2.5
802974444941485769,8,8,1,2023-03-04,2023-08-28,4.5,4.5,4.38,4.88,4.25,4.63,1.24,4.0
802974453191654572,4,4,0,2023-05-27,2023-06-30,4.25,4.25,4.25,4.0,4.5,4.25,1.09,4.0
802974460445751183,1,1,0,2023-03-31,2023-03-31,5.0,5.0,5.0,5.0,4.0,5.0,0.18,5.0
802974469744596131,1,1,0,2023-03-16,2023-03-16,4.0,3.0,5.0,4.0,5.0,4.0,0.16,3.0
802974479181284334,0,0,0,,,,,,,,,,
802974495282669581,1,1,0,2023-06-11,2023-06-11,3.0,3.0,4.0,5.0,3.0,5.0,0.32,3.0
802974503918693379,4,4,2,2023-05-29,2023-08-30,3.75,4.0,4.0,4.75,4.0,4.25,1.11,3.5
803374537537139984,0,0,0,,,,,,,,,,
803374540376915232,0,0,0,,,,,,,,,,
803374560818316009,0,0,0,,,,,,,,,,
803374570668205546,0,0,0,,,,,,,,,,
803374605454099178,0,0,0,,,,,,,,,,
803374902422220959,0,0,0,,,,,,,,,,
803500486805959558,0,0,0,,,,,,,,,,
803527801991082329,19,19,2,2023-02-23,2023-08-27,5.0,5.0,5.0,5.0,5.0,4.74,2.81,4.95
803663323804213929,39,39,5,2023-01-16,2023-09-11,4.95,4.95,5.0,4.87,4.92,4.62,4.85,4.87
804351363487128554,7,7,0,2023-02-03,2023-05-22,4.29,4.43,4.57,4.86,4.57,3.0,0.94,4.0
804571023199407921,13,13,0,2023-03-19,2023-07-09,4.46,4.46,4.69,4.62,4.69,4.62,2.18,4.46
804615687377958782,14,14,0,2023-02-19,2023-07-19,4.36,4.71,4.29,4.71,4.79,4.57,2.03,4.14
805867863257270700,10,10,1,2023-01-26,2023-08-24,4.8,4.9,4.9,4.9,4.8,4.9,1.3,4.8
806028161257135899,25,25,0,2023-02-20,2023-07-29,4.64,4.68,4.76,4.6,4.6,4.6,3.64,4.56
806204370077523485,18,18,0,2023-03-06,2023-08-13,4.72,4.78,4.61,4.89,4.5,4.39,2.81,4.56
806470605153916990,28,28,2,2023-02-19,2023-09-05,4.82,4.86,4.89,5.0,4.96,4.82,4.06,4.79
806520151770018043,9,9,0,2023-03-16,2023-07-07,4.67,5.0,4.56,4.89,5.0,4.78,1.48,4.56
806590293406870588,12,12,1,2023-03-05,2023-08-14,4.92,4.92,5.0,4.92,4.92,4.58,1.87,4.75
806603570930052759,0,0,0,,,,,,,,,,
806662977777733683,0,0,0,,,,,,,,,,
807090781188051692,0,0,0,,,,,,,,,,
807090802030565757,0,0,0,,,,,,,,,,
807090832899182427,0,0,0,,,,,,,,,,
807243597864274129,0,0,0,,,,,,,,,,
807278346585241414,0,0,0,,,,,,,,,,
807449957031099554,24,24,2,2023-02-19,2023-08-23,4.71,4.92,4.92,4.79,4.96,3.96,3.48,4.79
807860882809860334,7,7,0,2023-03-02,2023-07-29,3.57,4.0,4.0,4.57,4.29,4.29,1.07,3.14
807876153220801875,1,1,0,2023-08-01,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,0.68,5.0
807890671225964654,0,0,0,,,,,,,,,,
807989944987066291,0,0,0,,,,,,,,,,
808048840091178551,0,0,0,,,,,,,,,,
808794238987012632,1,1,0,2023-04-23,2023-04-23,5.0,5.0,5.0,5.0,5.0,5.0,0.21,5.0
809375587908301106,20,20,0,2023-03-15,2023-07-23,5.0,4.9,5.0,5.0,5.0,4.8,3.28,4.85
809482320165475163,2,2,0,2023-03-11,2023-06-25,4.5,5.0,4.0,5.0,5.0,3.5,0.32,4.0
809490536618849791,0,0,0,,,,,,,,,,
810147788411911751,12,12,2,2023-02-14,2023-08-29,4.92,4.83,4.83,4.92,4.92,4.33,1.7,4.75
810253777752999022,10,10,1,2023-06-07,2023-09-08,5.0,5.0,5.0,4.9,5.0,4.8,3.03,5.0
810791896303055922,45,45,2,2023-03-06,2023-09-05,4.8,4.87,4.89,4.91,4.96,4.42,7.03,4.76
810973801619267023,0,0,0,,,,,,,,,,
810975923787515196,0,0,0,,,,,,,,,,
