listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
592649463303387070,86,35,5,2022-04-20,2024-06-09,4.94,4.97,4.86,4.99,4.99,4.92,3.25,4.88
593289170829801500,13,0,0,2022-04-23,2023-05-28,4.92,4.92,4.92,4.85,4.85,4.85,0.49,4.85
593437627703201418,30,8,1,2022-04-10,2024-05-26,4.67,4.67,4.7,4.73,4.8,4.7,1.12,4.47
594197665107057582,78,38,7,2022-04-30,2024-06-17,4.82,4.86,4.9,4.97,4.81,4.68,2.98,4.6
594208332411754514,60,19,0,2022-04-10,2024-05-16,4.8,4.85,4.78,4.9,4.85,4.83,2.24,4.6
594305780845824855,2,0,0,2022-09-06,2022-10-10,5.0,5.0,5.0,5.0,5.0,5.0,0.09,5.0
594343354732907075,229,115,8,2022-07-10,2024-06-15,4.94,4.96,4.93,4.99,4.98,4.9,9.64,4.89
594408850961366339,0,0,0,,,,,,,,,,
594757161475696023,0,0,0,,,,,,,,,,
594865658063023859,0,0,0,,,,,,,,,,
594971943284098653,68,34,5,2022-06-19,2024-06-19,4.68,4.73,4.6,4.82,4.85,4.81,2.78,4.66
595080746407072362,36,3,0,2022-05-02,2024-03-23,4.75,4.81,4.75,4.92,4.78,4.94,1.38,4.58
595563418671222545,124,58,3,2022-06-12,2024-06-04,4.93,4.97,4.9,4.96,4.97,4.81,5.02,4.87
595575667865210821,85,32,3,2022-04-10,2024-06-01,4.87,4.87,4.95,4.98,4.95,4.95,3.17,4.69
596269993212480241,6,1,0,2022-05-23,2023-08-20,4.83,4.67,4.67,5.0,5.0,4.5,0.24,4.67
596327701510925222,2,0,0,2022-10-09,2022-12-22,5.0,5.0,5.0,5.0,5.0,4.5,0.1,5.0
597002609352533696,3,2,0,2023-06-02,2023-09-29,5.0,5.0,5.0,5.0,5.0,4.67,0.23,5.0
597051315520146089,52,26,2,2022-04-19,2024-06-17,4.94,4.96,5.0,4.94,4.96,4.92,1.96,4.88
597072217621497912,2,1,0,2023-05-02,2023-09-16,5.0,5.0,5.0,5.0,5.0,5.0,0.14,5.0
597237758669706291,102,37,3,2022-05-30,2024-06-20,4.91,4.91,4.99,4.96,4.97,4.79,4.06,4.85
597873702380846467,44,12,2,2022-05-13,2024-06-09,4.64,4.84,4.68,5.0,4.95,4.3,1.71,4.59
598017411704000488,110,44,0,2022-04-10,2024-05-19,4.75,4.81,4.82,4.9,4.91,4.87,4.1,4.71
598677566810182423,74,24,0,2022-04-17,2024-05-18,4.76,4.8,4.82,4.93,4.95,4.59,2.79,4.7
598772550949942612,48,28,4,2022-10-02,2024-06-13,4.83,4.77,4.94,4.85,4.9,4.85,2.29,4.81
599164542452632417,2,0,0,2022-11-12,2023-03-13,5.0,5.0,5.0,5.0,5.0,5.0,0.1,4.5
599389080261179418,85,47,2,2022-05-29,2024-06-05,4.82,4.88,4.76,4.98,4.99,4.78,3.38,4.81
599535799002279434,148,61,2,2022-04-11,2024-06-09,4.81,4.87,4.85,4.88,4.9,4.95,5.53,4.78
599841475464714506,9,9,2,2023-06-26,2024-06-05,4.88,5.0,5.0,5.0,5.0,5.0,0.75,5.0
599853723407744553,110,43,3,2022-04-16,2024-06-12,4.91,4.92,4.91,4.89,4.89,4.92,4.14,4.77
601720425936910899,103,46,1,2022-09-05,2024-06-03,4.96,4.98,5.0,4.96,5.0,4.74,4.71,4.94
602142666504264193,0,0,0,,,,,,,,,,
602390267685898067,140,69,7,2022-05-08,2024-06-18,4.84,4.85,4.9,4.95,4.98,4.21,5.41,4.79
602886047602917267,79,16,0,2022-04-27,2024-05-19,4.99,4.96,4.91,4.96,4.96,4.89,3.01,4.92
602993920536618546,64,26,2,2022-05-01,2024-06-09,4.92,4.92,4.89,4.98,4.98,5.0,2.45,4.88
603027821663680374,149,60,1,2022-04-21,2024-06-16,4.89,4.93,4.96,4.95,4.95,4.99,5.64,4.8
603519623965921554,93,50,6,2022-05-06,2024-06-19,4.9,4.91,4.91,5.0,5.0,4.89,3.59,4.86
603581253132308855,91,37,0,2022-04-17,2024-05-16,4.89,4.93,4.93,4.96,4.97,4.97,3.43,4.7
603590470044380378,7,4,0,2023-03-15,2024-03-21,4.57,4.43,4.71,4.57,4.86,5.0,0.45,4.43
603595568885451841,98,50,3,2022-05-16,2024-06-06,4.89,4.92,4.88,4.96,4.97,4.95,3.83,4.86
603901284224059219,56,21,2,2022-06-30,2024-06-11,4.93,4.98,4.93,4.93,4.98,4.96,2.32,4.88
604177093176138570,0,0,0,,,,,,,,,,
604177487518625194,1,0,0,2022-05-31,2022-05-31,5.0,5.0,5.0,5.0,5.0,5.0,0.04,5.0
604553101504674325,92,43,3,2022-05-04,2024-06-10,4.91,4.93,4.91,4.93,4.93,4.96,3.54,4.85
605013238407317751,104,38,3,2022-05-09,2024-06-09,5.0,5.0,4.99,4.98,4.99,4.99,4.03,4.89
605420726989628620,122,45,2,2022-05-31,2024-05-27,4.97,4.96,4.93,4.99,5.0,4.92,4.86,4.89
605455532023462768,0,0,0,,,,,,,,,,
605796546620751360,141,61,6,2022-06-10,2024-06-20,4.99,4.99,4.97,4.99,4.99,4.86,5.69,4.93
607267248294668250,123,53,4,2022-04-21,2024-06-13,5.0,5.0,4.99,4.98,5.0,4.98,4.65,4.98
607342012594457376,7,7,1,2023-08-05,2024-06-10,4.57,4.57,4.43,4.71,5.0,4.43,0.65,4.57
607858295501746754,108,50,2,2022-05-22,2024-06-16,4.87,4.88,4.89,4.95,4.96,4.9,4.25,4.87
608159481142897348,80,39,3,2022-08-24,2024-06-18,4.73,4.78,4.61,4.88,4.84,4.34,3.59,4.76
608607752163566296,16,10,1,2022-06-02,2024-06-09,5.0,5.0,5.0,4.88,5.0,4.88,0.64,4.94
609093996932955055,0,0,0,,,,,,,,,,
609492735322635121,151,62,2,2022-04-24,2024-06-14,4.79,4.81,4.91,4.91,4.93,4.97,5.73,4.71
610000797940792893,7,3,0,2022-05-30,2023-11-10,4.71,4.71,4.29,4.86,4.86,4.86,0.28,4.57
612326728081527255,48,25,0,2022-07-19,2024-05-09,4.73,4.75,4.85,4.79,4.85,4.88,2.05,4.5
612373603596496980,22,20,0,2022-12-30,2024-02-24,5.0,4.95,5.0,5.0,5.0,5.0,1.22,4.91
612907930318505187,16,0,0,2022-05-15,2023-05-14,4.69,4.56,4.38,4.56,4.88,4.19,0.62,4.56
612964840169632939,1,0,0,2022-07-08,2022-07-08,5.0,5.0,5.0,5.0,5.0,5.0,0.04,5.0
613006768636175141,3,1,0,2022-06-25,2024-04-08,5.0,5.0,5.0,5.0,5.0,4.67,0.12,4.67
613863381151093476,3,2,0,2022-09-26,2023-09-30,4.67,5.0,5.0,4.0,4.33,4.67,0.14,4.67
613916148106668503,36,19,2,2022-06-19,2024-05-27,4.86,4.86,4.89,4.97,4.94,4.83,1.47,4.69
614007251721124094,95,37,4,2022-05-12,2024-06-16,4.83,4.8,4.86,4.93,4.96,4.99,3.69,4.66
614423429810872459,57,24,2,2022-05-16,2024-06-02,4.09,4.28,4.49,4.3,3.93,4.23,2.23,4.07
614438166714548629,75,38,1,2022-05-05,2024-05-27,4.89,4.92,4.93,4.97,4.95,4.85,2.89,4.72
614482781285791595,0,0,0,,,,,,,,,,
615172594526152302,5,3,1,2022-10-30,2024-05-31,5.0,5.0,5.0,5.0,5.0,5.0,0.25,5.0
615301575097798708,122,51,2,2022-06-18,2024-05-25,4.98,4.95,4.96,4.97,4.86,4.92,4.98,4.86
615303837619181268,0,0,0,,,,,,,,,,
615337907263180411,171,73,5,2022-05-21,2024-06-16,4.94,4.97,4.92,4.96,4.99,4.95,6.72,4.91
615387342325813970,26,7,2,2022-08-07,2024-06-06,5.0,5.0,5.0,4.96,4.96,4.5,1.14,4.96
616501092568241081,1,0,0,2022-10-08,2022-10-08,5.0,5.0,5.0,5.0,5.0,5.0,0.05,5.0
616501115113379490,10,6,0,2022-10-01,2024-04-07,4.7,4.7,4.7,4.9,4.8,4.7,0.48,4.5
616501130822487440,2,1,0,2022-11-06,2024-04-01,4.5,4.5,4.5,4.5,4.5,4.5,0.1,4.5
616501161719575402,5,3,1,2022-05-14,2024-06-09,4.8,5.0,4.8,4.4,4.4,4.2,0.19,4.4
616501283704830093,16,8,1,2022-05-12,2024-06-06,4.63,4.63,4.88,4.81,4.5,4.38,0.62,4.19
616502395739876687,22,11,2,2022-05-13,2024-06-07,4.59,4.59,4.95,4.59,4.68,4.27,0.86,4.41
617201093911459013,73,35,3,2022-09-05,2024-06-04,4.9,4.93,4.86,4.96,4.95,4.99,3.34,4.81
617413580352692038,7,3,1,2022-07-02,2024-05-22,4.57,4.43,4.71,5.0,4.86,4.43,0.29,4.57
617541021718007683,44,28,3,2022-12-12,2024-06-18,4.89,4.95,4.77,4.98,4.98,4.95,2.37,4.86
618786524477032638,6,2,0,2022-07-01,2024-05-11,5.0,5.0,5.0,5.0,5.0,5.0,0.25,5.0
618812629168892421,9,4,0,2022-08-09,2024-05-01,4.89,4.89,4.56,5.0,4.89,4.78,0.4,4.67
619413014976118099,66,26,3,2022-05-16,2024-06-03,4.92,4.91,4.86,4.97,4.98,4.82,2.58,4.83
620312160606137622,152,76,3,2022-07-04,2024-06-12,4.71,4.79,4.77,4.78,4.89,4.49,6.34,4.75
620522514957701624,59,25,1,2022-07-15,2024-05-27,4.83,4.83,4.71,4.92,4.93,4.68,2.5,4.8
621568316717572542,73,15,0,2022-06-19,2024-04-20,4.88,4.66,4.85,4.93,4.92,4.99,2.98,4.85
622688369996840801,92,49,5,2022-08-28,2024-06-16,4.92,4.95,4.92,4.96,4.99,4.83,4.16,4.87
623153686387253107,7,2,0,2022-08-10,2024-05-03,4.14,4.0,4.57,4.43,4.57,4.86,0.31,3.57
623260467610240187,2,2,0,2023-06-30,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,0.17,4.5
624095932921479889,2,1,0,2023-02-26,2023-12-22,5.0,5.0,5.0,5.0,5.0,5.0,0.12,5.0
624098144506932143,4,1,0,2022-08-18,2023-09-07,4.25,4.0,3.25,4.25,4.5,5.0,0.18,3.75
624543537455753233,43,26,2,2022-06-25,2024-06-15,4.79,4.95,4.98,4.91,4.95,3.84,1.77,4.86
624806954528732970,36,22,0,2022-08-20,2024-05-21,4.94,4.97,4.89,4.97,5.0,4.97,1.61,4.81
625386491813855890,196,102,9,2022-07-02,2024-06-17,4.77,4.78,4.72,4.87,4.88,4.51,8.16,4.75
625508178264244314,40,19,1,2022-07-31,2024-05-26,4.88,4.83,4.98,4.95,4.95,4.78,1.73,4.78
626547696261246268,115,56,6,2022-08-28,2024-06-06,4.88,4.92,4.74,4.94,4.93,4.54,5.2,4.82
627386762589700783,65,20,2,2022-06-10,2024-06-09,4.98,5.0,4.98,4.98,5.0,4.86,2.62,4.94
627553380442170464,1,0,0,2022-06-30,2022-06-30,5.0,5.0,5.0,5.0,5.0,5.0,0.04,3.0
627652148188468319,55,32,3,2023-01-25,2024-06-16,4.89,4.98,4.93,4.94,4.96,4.85,3.21,4.83
627669136657526567,39,23,2,2022-07-14,2024-06-05,4.95,4.95,4.92,5.0,5.0,4.85,1.65,4.9
627953266963809236,0,0,0,,,,,,,,,,
628234665920412233,1,0,0,2023-05-31,2023-05-31,5.0,5.0,5.0,5.0,5.0,5.0,0.08,5.0
628325746789428507,60,60,8,2023-07-28,2024-06-20,4.9,4.85,4.93,4.93,4.97,4.95,5.45,4.78
628864805385928896,0,0,0,,,,,,,,,,
629076264761015593,6,1,0,2022-07-05,2023-12-02,4.67,5.0,4.83,5.0,5.0,4.5,0.25,4.67
630498170985456032,36,11,0,2022-05-22,2024-05-19,4.67,4.67,4.72,4.86,4.78,4.58,1.42,4.53
630505634889405764,75,14,0,2022-05-22,2024-05-16,4.63,4.67,4.73,4.85,4.87,4.71,2.95,4.63
630609238197693557,69,42,5,2022-05-27,2024-06-16,4.96,4.96,4.9,4.99,5.0,4.88,2.73,4.96
631433666068529003,78,38,3,2022-09-29,2024-06-17,4.94,5.0,4.99,5.0,4.97,4.95,3.7,4.85
631869083178397815,87,46,6,2022-08-13,2024-06-18,4.98,4.97,4.98,4.99,4.99,4.99,3.84,4.94
632638649349574933,62,31,1,2022-06-21,2024-05-22,4.73,4.68,4.73,4.73,4.85,4.89,2.54,4.66
632744000408366118,10,10,0,2023-09-18,2024-03-10,4.9,5.0,4.9,4.8,4.8,4.7,1.08,4.8
633277466255181278,152,82,6,2022-06-20,2024-06-05,4.93,4.95,4.88,4.99,5.0,4.69,6.22,4.91
633470909314357817,61,32,1,2022-11-06,2024-06-03,4.95,4.9,4.97,4.92,4.98,4.97,3.08,4.85
633470986558140080,84,35,1,2022-06-04,2024-05-26,4.88,4.89,4.95,4.88,4.93,4.95,3.36,4.85
633719261517937424,0,0,0,,,,,,,,,,
633719691004462015,0,0,0,,,,,,,,,,
633975010352037762,78,43,2,2022-05-30,2024-05-30,4.94,4.96,4.95,4.9,5.0,4.92,3.1,4.76
633989435084869754,83,35,1,2022-05-29,2024-06-04,4.78,4.78,4.93,4.78,4.95,4.95,3.3,4.6
634061018005891897,69,34,3,2022-05-29,2024-06-07,4.94,4.88,4.94,4.93,4.88,4.97,2.74,4.86
634561308554757816,0,0,0,,,,,,,,,,
634657989591658776,103,43,4,2022-06-03,2024-06-06,4.92,4.94,4.9,4.99,4.91,4.94,4.12,4.85
634928287129502907,58,27,2,2022-10-09,2024-06-08,4.86,4.86,4.86,4.93,4.93,4.83,2.8,4.79
635195484513465959,1,1,0,2023-07-01,2023-07-01,4.0,3.0,5.0,4.0,4.0,4.0,0.08,4.0
635812854058122934,1,1,0,2023-12-03,2023-12-03,5.0,3.0,4.0,3.0,5.0,4.0,0.15,5.0
636215039416133274,101,44,1,2022-07-18,2024-06-04,4.83,4.85,4.89,4.85,4.97,4.75,4.3,4.71
637920960029605909,1,1,0,2023-12-07,2023-12-07,5.0,5.0,5.0,5.0,5.0,5.0,0.15,5.0
638548007565090218,72,24,3,2022-06-11,2024-06-08,4.97,4.96,4.94,4.99,5.0,4.75,2.91,4.9
638604269057176865,36,3,0,2022-06-10,2024-01-03,4.03,3.97,4.28,3.86,3.72,4.0,1.45,3.83
638822792689468430,0,0,0,,,,,,,,,,
639011969148090881,2,0,0,2022-08-14,2023-04-29,5.0,5.0,5.0,5.0,5.0,5.0,0.09,5.0
639178677114181091,51,25,0,2022-06-25,2024-05-12,4.94,4.94,4.98,5.0,5.0,4.55,2.1,4.9
639242859458438686,38,38,3,2023-08-28,2024-06-04,4.84,4.87,4.87,5.0,4.95,4.71,3.81,4.79
639293163754818325,83,49,5,2022-08-07,2024-06-15,5.0,4.99,4.99,4.98,5.0,4.82,3.64,4.95
640397079726524452,31,2,0,2022-06-06,2023-07-05,4.71,4.94,4.87,4.9,4.74,4.71,1.24,4.65
641140341489184749,105,42,2,2022-06-14,2024-06-10,4.96,4.96,4.9,4.99,4.99,4.77,4.26,4.88
641166893429112294,47,24,2,2022-09-05,2024-06-16,5.0,5.0,4.91,4.98,5.0,5.0,2.15,4.96
642100308517755700,156,73,4,2022-06-08,2024-06-05,4.96,4.99,4.96,4.95,4.95,4.85,6.28,4.85
642629277982726759,81,36,2,2022-06-13,2024-06-16,4.86,4.95,4.84,4.94,4.91,4.96,3.28,4.71
642668700142205952,0,0,0,,,,,,,,,,
642895613934927623,65,44,4,2022-07-15,2024-06-13,4.97,4.95,4.97,4.94,4.98,4.75,2.75,4.8
642917495353170204,60,31,1,2022-06-08,2024-05-30,4.83,4.85,4.47,4.98,4.85,4.9,2.42,4.65
643278653080063110,1,1,0,2023-09-05,2023-09-05,5.0,5.0,5.0,5.0,5.0,5.0,0.1,5.0
643334037815320809,22,17,2,2022-07-19,2024-05-31,4.77,4.86,4.91,4.91,5.0,4.77,0.94,4.86
643482285388971297,10,10,4,2024-04-21,2024-06-09,5.0,5.0,5.0,5.0,4.8,4.7,4.84,5.0
643591788318521914,35,27,3,2022-09-16,2024-06-17,4.74,4.65,4.91,4.88,4.79,4.97,1.63,4.65
643673549790417811,64,27,0,2022-06-20,2024-01-21,4.83,4.88,4.89,4.81,4.97,4.8,2.62,4.72
643688975196513465,9,8,1,2022-07-09,2024-05-26,4.56,4.44,4.44,4.78,4.56,4.67,0.38,4.44
643898330146069527,0,0,0,,,,,,,,,,
644089685189549821,14,4,0,2022-10-09,2023-12-27,5.0,5.0,4.93,4.93,4.93,5.0,0.68,4.86
644923826152694981,63,62,3,2022-10-01,2024-06-10,4.94,4.94,4.98,4.92,4.97,4.86,3.0,4.86
645464812903768682,104,53,3,2022-07-29,2024-06-09,4.94,4.95,4.91,4.97,4.98,4.9,4.5,4.84
645625634238322355,183,113,16,2022-06-11,2024-06-18,4.74,4.78,4.81,4.8,4.85,4.93,7.4,4.63
646234838193435042,0,0,0,,,,,,,,,,
646914909231921108,22,0,0,2022-06-20,2022-11-23,4.95,4.95,4.91,5.0,5.0,4.95,0.9,4.95
646941667251867035,53,31,1,2022-07-29,2024-06-09,5.0,4.96,4.96,4.96,4.98,4.98,2.29,4.81
646955258401944493,113,49,2,2022-06-20,2024-06-07,4.69,4.79,4.65,4.86,4.88,4.36,4.62,4.63
647012890522474322,43,22,1,2022-07-11,2024-06-02,4.74,4.77,4.84,4.88,4.95,4.14,1.81,4.74
647823719979474920,117,65,5,2022-07-06,2024-06-19,4.91,4.9,4.94,4.97,4.99,4.9,4.9,4.88
647896228093197248,4,2,0,2022-12-28,2023-12-26,4.75,4.75,4.75,5.0,5.0,4.75,0.22,4.75
648028696759302142,32,30,1,2023-01-16,2024-05-22,4.69,4.81,4.75,4.91,4.94,4.78,1.84,4.66
648396536543110818,137,68,6,2022-08-07,2024-06-15,4.9,4.9,4.99,4.98,4.98,4.96,6.0,4.87
648619447465266206,118,64,3,2022-08-11,2024-06-06,4.72,4.79,4.68,4.8,4.79,4.44,5.2,4.61
648625114894421669,84,65,2,2023-03-26,2024-06-04,4.71,4.82,4.74,4.82,4.85,4.56,5.55,4.65
648627201583506205,103,55,5,2022-08-09,2024-06-10,4.69,4.77,4.7,4.87,4.83,4.47,4.52,4.69
648631477066387112,117,59,3,2022-08-06,2024-06-17,4.76,4.86,4.74,4.81,4.85,4.61,5.12,4.68
648638878642234601,101,64,4,2022-08-07,2024-06-06,4.83,4.9,4.72,4.83,4.75,4.58,4.42,4.78
648746737235695969,6,2,0,2022-11-16,2023-10-12,4.33,4.5,4.0,5.0,5.0,4.17,0.31,4.0
649119409889401697,48,20,1,2022-06-26,2024-05-27,4.69,4.88,4.73,4.92,4.9,4.19,1.98,4.63
649201880220217276,2,1,0,2022-12-05,2023-08-10,5.0,5.0,5.0,5.0,5.0,5.0,0.11,5.0
650781332878551278,25,10,0,2022-10-06,2024-04-18,5.0,5.0,5.0,5.0,5.0,5.0,1.2,4.88
651236180199542159,1,1,0,2024-02-16,2024-02-16,3.0,3.0,4.0,5.0,3.0,4.0,0.24,3.0
651419330993382479,6,1,0,2022-10-19,2023-11-10,5.0,5.0,5.0,5.0,5.0,5.0,0.29,5.0
651476010587085810,21,21,2,2023-12-07,2024-06-15,5.0,4.95,4.95,5.0,4.95,5.0,3.18,4.9
652250438128881024,0,0,0,,,,,,,,,,
652921428293517968,39,30,3,2022-07-05,2024-06-12,4.87,4.97,4.92,5.0,4.95,4.74,1.63,4.85
652972555775784901,0,0,0,,,,,,,,,,
653295258868780225,0,0,0,,,,,,,,,,
653829308967982761,135,62,3,2022-07-15,2024-06-17,4.93,4.95,4.84,4.92,4.96,4.5,5.72,4.81
654067833289456257,2,0,0,2022-08-03,2023-02-12,5.0,5.0,5.0,5.0,5.0,4.5,0.09,5.0
654357982464326316,51,24,4,2022-11-07,2024-06-18,4.92,4.92,4.9,4.92,4.98,4.8,2.58,4.92
654392944169668404,9,6,1,2023-02-19,2024-05-28,5.0,5.0,4.89,5.0,5.0,4.78,0.55,5.0
654855802541076568,32,28,0,2023-05-22,2024-05-20,4.94,5.0,4.91,4.75,5.0,4.88,2.42,4.84
654883122930235250,125,85,0,2022-08-24,2024-04-24,4.62,4.66,4.75,4.46,4.26,4.76,5.61,4.6
654886331392936615,19,16,0,2022-10-02,2024-04-23,4.58,4.32,4.63,4.58,4.37,4.63,0.91,4.37
654907797251017211,0,0,0,,,,,,,,,,
655120206040927172,54,14,0,2022-07-15,2024-05-20,4.65,4.74,4.7,4.61,4.93,4.67,2.29,4.56
655195169367937273,137,56,3,2022-07-24,2024-06-06,4.89,4.82,4.96,4.96,4.97,4.43,5.88,4.66
655906773996248534,55,53,5,2023-03-04,2024-06-20,4.96,4.98,4.96,4.98,4.98,4.87,3.47,4.91
656032332287764095,24,6,1,2022-07-30,2024-05-27,4.71,4.83,4.92,4.79,4.75,4.71,1.04,4.54
656462723886486717,36,6,0,2022-07-03,2024-05-10,4.67,4.75,4.78,4.94,4.92,4.86,1.5,4.78
657153050670184247,79,49,4,2022-08-15,2024-06-15,4.85,4.87,4.79,4.92,4.86,4.91,3.5,4.81
657384860783290469,82,43,3,2022-07-05,2024-06-10,4.94,4.95,4.91,4.99,4.99,4.76,3.43,4.84
657489769932984922,71,27,2,2022-07-04,2024-06-05,4.83,4.9,4.86,4.87,4.93,4.96,2.96,4.77
658692308294629147,93,32,3,2022-07-16,2024-06-08,4.92,4.92,4.97,4.96,4.97,4.98,3.95,4.75
658748212469247392,150,67,1,2022-07-05,2024-05-27,4.93,4.92,4.93,4.94,4.89,4.99,6.27,4.81
658812085073289768,7,1,0,2022-08-22,2023-07-17,5.0,5.0,4.86,5.0,5.0,4.71,0.31,5.0
658824327401627709,57,30,1,2022-07-05,2024-06-17,4.89,4.91,4.96,5.0,4.93,4.77,2.38,4.81
658841925262482886,136,67,6,2022-07-12,2024-06-13,4.99,4.98,4.99,4.93,5.0,4.97,5.74,4.91
659433561381337372,142,76,1,2022-08-01,2024-05-25,4.92,4.92,4.91,4.96,4.99,4.92,6.16,4.89
659745715204713663,92,42,2,2022-07-05,2024-06-15,4.83,4.86,4.78,4.85,4.85,4.89,3.84,4.75
659967211112318971,1,1,0,2023-08-06,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,0.09,5.0
660361947280474796,76,23,3,2022-07-05,2024-06-03,4.88,4.89,4.93,4.91,4.97,4.64,3.18,4.72
660799933002361415,20,12,0,2022-10-10,2024-05-19,5.0,5.0,4.95,5.0,5.0,4.85,0.97,4.9
660922786043660705,94,74,5,2023-04-08,2024-06-14,4.89,4.95,4.89,4.97,4.97,4.83,6.39,4.84
661121154118134381,72,34,3,2022-07-09,2024-06-02,4.83,4.83,4.81,4.96,4.93,4.47,3.03,4.75
661250682298355090,0,0,0,,,,,,,,,,
661413836350118166,111,50,1,2022-07-18,2024-05-30,4.94,4.9,4.97,4.95,4.92,4.84,4.72,4.91
661470761900023352,148,82,10,2022-07-12,2024-06-19,4.93,4.86,4.93,4.96,4.95,4.87,6.24,4.82
662243699702594697,65,29,3,2022-10-09,2024-06-18,4.83,4.86,4.74,4.88,4.94,4.98,3.14,4.83
662279537920006359,93,49,5,2022-07-12,2024-06-09,4.82,4.85,4.88,4.92,4.96,4.62,3.92,4.81
663803029478294826,3,1,0,2022-11-27,2023-08-01,5.0,4.67,5.0,5.0,5.0,5.0,0.16,5.0
665725318576268686,71,38,2,2022-07-17,2024-05-28,4.92,4.94,4.97,4.93,4.99,4.8,3.02,4.82
666077513795049766,11,5,0,2022-10-23,2024-04-30,4.73,4.73,4.18,4.91,5.0,5.0,0.54,4.55
666655112214409662,18,11,1,2022-10-25,2024-05-27,4.89,4.94,4.89,5.0,5.0,4.89,0.89,4.89
667170571293326090,49,21,2,2022-07-23,2024-06-02,4.82,4.9,4.94,4.88,4.94,4.51,2.1,4.76
667579843214275242,4,2,1,2022-09-15,2024-06-03,4.5,4.25,3.75,4.75,5.0,4.75,0.19,4.5
668190624395612802,64,28,1,2022-07-17,2024-06-10,4.86,4.92,4.81,4.94,4.91,4.27,2.72,4.73
668216746657330751,5,2,0,2022-10-16,2024-04-17,5.0,4.6,4.4,5.0,5.0,5.0,0.24,4.4
668221732285104475,4,1,0,2022-08-25,2023-07-08,4.5,4.25,4.25,4.75,4.5,5.0,0.18,4.25
668674687044712287,2,0,0,2022-10-08,2023-01-15,4.5,4.5,4.5,5.0,5.0,5.0,0.1,5.0
668711052305358855,74,31,2,2022-09-17,2024-06-14,4.76,4.78,4.69,4.93,4.91,4.55,3.45,4.54
669021062996741554,69,37,4,2022-08-14,2024-06-08,4.75,4.78,4.9,4.86,4.91,4.16,3.05,4.49
669477065389246587,36,16,0,2022-08-27,2024-05-14,4.78,4.78,4.89,4.81,4.83,4.69,1.62,4.69
669722774818819425,123,54,3,2022-09-10,2024-06-10,4.92,4.94,4.92,4.95,4.96,4.79,5.67,4.8
669730022865641497,91,44,5,2022-10-02,2024-06-20,4.93,4.98,4.97,4.98,4.99,5.0,4.34,4.9
670891535920298286,0,0,0,,,,,,,,,,
671630816830978834,41,41,3,2023-06-22,2024-06-15,4.83,4.83,4.8,4.88,4.9,4.88,3.36,4.85
671802485875852274,4,0,0,2022-09-19,2022-09-30,2.25,3.0,2.5,4.25,2.5,4.5,0.19,3.5
671802719450953096,5,2,1,2022-10-16,2024-06-11,4.4,4.0,4.4,4.8,4.4,4.4,0.24,3.8
672047161860884141,52,26,1,2022-08-08,2024-05-26,4.56,4.65,4.79,4.9,4.81,4.75,2.28,4.69
672684674197361763,22,22,0,2023-07-16,2024-04-28,4.91,4.95,4.82,5.0,4.82,4.5,1.93,4.77
673779294707565995,19,6,0,2022-07-24,2023-12-12,4.74,4.79,4.95,4.63,4.89,4.42,0.82,4.63
673827573988285352,36,12,0,2022-09-17,2024-05-16,5.0,5.0,5.0,5.0,5.0,4.97,1.68,4.83
674531915619660561,46,25,0,2022-07-31,2024-04-28,4.85,4.93,4.74,4.87,4.96,4.48,1.99,4.7
674669758119122433,57,29,0,2022-08-17,2024-04-28,3.91,4.09,4.39,4.46,4.49,4.77,2.53,3.88
675338144945655256,108,45,2,2022-07-28,2024-06-02,5.0,4.96,4.94,4.99,4.99,4.83,4.66,4.85
675492138538192745,24,16,4,2022-10-02,2024-06-17,4.92,4.95,5.0,4.91,4.95,4.68,1.14,4.91
675507939042565848,55,41,4,2023-03-02,2024-06-14,4.93,4.95,4.89,4.96,5.0,4.87,3.45,4.89
675514391806265843,174,97,2,2022-08-08,2024-06-09,4.53,4.61,4.63,4.74,4.75,3.78,7.63,4.41
677505276715372899,90,51,3,2022-10-21,2024-06-15,4.81,4.87,4.91,4.93,4.88,4.8,4.43,4.74
678282563750562445,157,83,5,2022-08-09,2024-06-18,4.94,4.92,4.94,4.95,4.98,4.83,6.9,4.9
678282890096185451,75,45,6,2022-08-11,2024-06-18,4.96,4.97,4.96,4.97,4.99,4.85,3.3,4.92
678363560464655996,71,37,4,2022-07-31,2024-06-16,4.99,4.99,5.0,5.0,4.99,4.76,3.08,4.93
679013388263107894,0,0,0,,,,,,,,,,
679284588506416995,12,4,1,2022-09-21,2024-05-29,4.58,4.58,4.92,4.42,4.67,4.0,0.56,4.33
679651980063094778,3,3,1,2024-04-13,2024-05-23,4.67,5.0,5.0,5.0,5.0,5.0,1.29,4.67
679821664650594134,51,26,5,2022-08-18,2024-06-08,4.8,4.94,4.75,4.76,4.9,4.82,2.27,4.76
680234784617047263,0,0,0,,,,,,,,,,
680234819381797784,1,0,0,2023-06-14,2023-06-14,1.0,1.0,1.0,1.0,1.0,1.0,0.08,1.0
681136513198395827,2,2,0,2023-06-25,2023-09-01,5.0,5.0,5.0,5.0,5.0,5.0,0.17,5.0
